clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,timing_variant,technique,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
repeat_low_short-rep07__t-legato_slur__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc088,88,88,,6138015818753938601,20260826,repeat_low_short-rep07,7,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep07__t-legato_slur__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep07__t-legato_slur__d-cc088__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep08__t-legato_slur__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc088,88,88,,3048503477317246771,20260826,repeat_low_short-rep08,8,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep08__t-legato_slur__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep08__t-legato_slur__d-cc088__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep01__t-legato_slur__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc104,104,104,,3159882313200339653,20260826,repeat_low_short-rep01,1,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep01__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep01__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep02__t-legato_slur__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc104,104,104,,1071946462249140289,20260826,repeat_low_short-rep02,2,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep02__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep02__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep03__t-legato_slur__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc104,104,104,,5748817101582602111,20260826,repeat_low_short-rep03,3,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep03__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep03__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep04__t-legato_slur__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc104,104,104,,5118201711027557523,20260826,repeat_low_short-rep04,4,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep04__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep04__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep05__t-legato_slur__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc104,104,104,,5310610048151286256,20260826,repeat_low_short-rep05,5,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep05__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep05__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep06__t-legato_slur__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc104,104,104,,3585942310230925150,20260826,repeat_low_short-rep06,6,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep06__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep06__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep07__t-legato_slur__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc104,104,104,,6138015818753938601,20260826,repeat_low_short-rep07,7,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep07__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep07__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep08__t-legato_slur__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc104,104,104,,3048503477317246771,20260826,repeat_low_short-rep08,8,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep08__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep08__t-legato_slur__d-cc104__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep01__t-legato_slur__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc120,120,120,,3159882313200339653,20260826,repeat_low_short-rep01,1,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep01__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep01__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep02__t-legato_slur__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc120,120,120,,1071946462249140289,20260826,repeat_low_short-rep02,2,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep02__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep02__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep03__t-legato_slur__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc120,120,120,,5748817101582602111,20260826,repeat_low_short-rep03,3,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep03__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep03__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep04__t-legato_slur__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc120,120,120,,5118201711027557523,20260826,repeat_low_short-rep04,4,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep04__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep04__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep05__t-legato_slur__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc120,120,120,,5310610048151286256,20260826,repeat_low_short-rep05,5,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep05__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep05__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep06__t-legato_slur__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc120,120,120,,3585942310230925150,20260826,repeat_low_short-rep06,6,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep06__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep06__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep07__t-legato_slur__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc120,120,120,,6138015818753938601,20260826,repeat_low_short-rep07,7,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep07__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep07__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.wav,planned
repeat_low_short-rep08__t-legato_slur__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_short,repeat,low,short,legato_slur,49,cc120,120,120,,3048503477317246771,20260826,repeat_low_short-rep08,8,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_short-rep08__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_short-rep08__t-legato_slur__d-cc120__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep01__t-sustain__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc008,8,8,,932612293051944312,20260826,repeat_low_long-rep01,1,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep01__t-sustain__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep01__t-sustain__d-cc008__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep02__t-sustain__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc008,8,8,,3887404917518853523,20260826,repeat_low_long-rep02,2,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep02__t-sustain__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep02__t-sustain__d-cc008__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep03__t-sustain__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc008,8,8,,2469594294116801481,20260826,repeat_low_long-rep03,3,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep03__t-sustain__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep03__t-sustain__d-cc008__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep04__t-sustain__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc008,8,8,,3593430036134414712,20260826,repeat_low_long-rep04,4,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep04__t-sustain__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep04__t-sustain__d-cc008__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep05__t-sustain__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc008,8,8,,7258491333774709490,20260826,repeat_low_long-rep05,5,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep05__t-sustain__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep05__t-sustain__d-cc008__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep06__t-sustain__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc008,8,8,,7504588709028776750,20260826,repeat_low_long-rep06,6,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep06__t-sustain__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep06__t-sustain__d-cc008__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep07__t-sustain__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc008,8,8,,2684966533302874127,20260826,repeat_low_long-rep07,7,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep07__t-sustain__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep07__t-sustain__d-cc008__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep08__t-sustain__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc008,8,8,,5227041602580503482,20260826,repeat_low_long-rep08,8,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep08__t-sustain__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep08__t-sustain__d-cc008__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep01__t-sustain__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc024,24,24,,932612293051944312,20260826,repeat_low_long-rep01,1,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep01__t-sustain__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep01__t-sustain__d-cc024__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep02__t-sustain__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc024,24,24,,3887404917518853523,20260826,repeat_low_long-rep02,2,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep02__t-sustain__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep02__t-sustain__d-cc024__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep03__t-sustain__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc024,24,24,,2469594294116801481,20260826,repeat_low_long-rep03,3,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep03__t-sustain__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep03__t-sustain__d-cc024__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep04__t-sustain__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc024,24,24,,3593430036134414712,20260826,repeat_low_long-rep04,4,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep04__t-sustain__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep04__t-sustain__d-cc024__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep05__t-sustain__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc024,24,24,,7258491333774709490,20260826,repeat_low_long-rep05,5,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep05__t-sustain__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep05__t-sustain__d-cc024__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep06__t-sustain__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc024,24,24,,7504588709028776750,20260826,repeat_low_long-rep06,6,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep06__t-sustain__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep06__t-sustain__d-cc024__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep07__t-sustain__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc024,24,24,,2684966533302874127,20260826,repeat_low_long-rep07,7,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep07__t-sustain__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep07__t-sustain__d-cc024__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep08__t-sustain__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc024,24,24,,5227041602580503482,20260826,repeat_low_long-rep08,8,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep08__t-sustain__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep08__t-sustain__d-cc024__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep01__t-sustain__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc040,40,40,,932612293051944312,20260826,repeat_low_long-rep01,1,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep01__t-sustain__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep01__t-sustain__d-cc040__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep02__t-sustain__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc040,40,40,,3887404917518853523,20260826,repeat_low_long-rep02,2,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep02__t-sustain__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep02__t-sustain__d-cc040__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep03__t-sustain__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc040,40,40,,2469594294116801481,20260826,repeat_low_long-rep03,3,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep03__t-sustain__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep03__t-sustain__d-cc040__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep04__t-sustain__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc040,40,40,,3593430036134414712,20260826,repeat_low_long-rep04,4,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep04__t-sustain__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep04__t-sustain__d-cc040__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep05__t-sustain__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc040,40,40,,7258491333774709490,20260826,repeat_low_long-rep05,5,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep05__t-sustain__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep05__t-sustain__d-cc040__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep06__t-sustain__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc040,40,40,,7504588709028776750,20260826,repeat_low_long-rep06,6,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep06__t-sustain__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep06__t-sustain__d-cc040__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep07__t-sustain__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc040,40,40,,2684966533302874127,20260826,repeat_low_long-rep07,7,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep07__t-sustain__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep07__t-sustain__d-cc040__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep08__t-sustain__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc040,40,40,,5227041602580503482,20260826,repeat_low_long-rep08,8,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep08__t-sustain__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep08__t-sustain__d-cc040__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep01__t-sustain__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc056,56,56,,932612293051944312,20260826,repeat_low_long-rep01,1,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep01__t-sustain__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep01__t-sustain__d-cc056__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep02__t-sustain__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc056,56,56,,3887404917518853523,20260826,repeat_low_long-rep02,2,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep02__t-sustain__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep02__t-sustain__d-cc056__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep03__t-sustain__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc056,56,56,,2469594294116801481,20260826,repeat_low_long-rep03,3,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep03__t-sustain__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep03__t-sustain__d-cc056__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep04__t-sustain__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc056,56,56,,3593430036134414712,20260826,repeat_low_long-rep04,4,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep04__t-sustain__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep04__t-sustain__d-cc056__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep05__t-sustain__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc056,56,56,,7258491333774709490,20260826,repeat_low_long-rep05,5,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep05__t-sustain__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep05__t-sustain__d-cc056__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep06__t-sustain__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc056,56,56,,7504588709028776750,20260826,repeat_low_long-rep06,6,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep06__t-sustain__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep06__t-sustain__d-cc056__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep07__t-sustain__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc056,56,56,,2684966533302874127,20260826,repeat_low_long-rep07,7,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep07__t-sustain__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep07__t-sustain__d-cc056__s-dense__w-wt10_wc10.wav,planned
repeat_low_long-rep08__t-sustain__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,repeat_low_long,repeat,low,long,sustain,36,cc056,56,56,,5227041602580503482,20260826,repeat_low_long-rep08,8,1.0,1.0,62.0,True,0.75,data/midi/sweep/dense/repeat_low_long-rep08__t-sustain__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/repeat_low_long-rep08__t-sustain__d-cc056__s-dense__w-wt10_wc10.wav,planned
