clip_id,source,model,profile,prompt_id,pattern,register,technique,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
descend_low-rep21__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,2549528765207573538,20260826,descend_low-rep21,21,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep21__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep21__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep22__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,2178099656562022384,20260826,descend_low-rep22,22,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep22__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep22__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep23__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,6255993727188833555,20260826,descend_low-rep23,23,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep23__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep23__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep24__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,8087597014370144832,20260826,descend_low-rep24,24,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep24__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep24__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep25__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,3580669136098862586,20260826,descend_low-rep25,25,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep25__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep25__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep26__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,6516473141102986490,20260826,descend_low-rep26,26,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep26__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep26__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep27__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,4679693452380010725,20260826,descend_low-rep27,27,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep27__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep27__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep28__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,5472345613620792488,20260826,descend_low-rep28,28,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep28__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep28__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep29__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,5661735604501784597,20260826,descend_low-rep29,29,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep29__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep29__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep30__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,5494569226865026252,20260826,descend_low-rep30,30,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep30__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep30__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep31__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,6367382040803471667,20260826,descend_low-rep31,31,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep31__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep31__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep32__t-harmonic__d-mf__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,mf,64,64,,6844564302031636850,20260826,descend_low-rep32,32,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep32__t-harmonic__d-mf__p-constant.mid,data/model_audio/descend_low-rep32__t-harmonic__d-mf__p-constant.wav,planned
descend_low-rep01__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,3901151022131391643,20260826,descend_low-rep01,1,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep01__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep01__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep02__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,4671324625055980237,20260826,descend_low-rep02,2,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep02__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep02__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep03__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,8291286013161957581,20260826,descend_low-rep03,3,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep03__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep03__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep04__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,6229294354383919314,20260826,descend_low-rep04,4,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep04__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep04__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep05__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,6584058390200353296,20260826,descend_low-rep05,5,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep05__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep05__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep06__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,7771246903531646208,20260826,descend_low-rep06,6,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep06__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep06__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep07__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,4403929004708062774,20260826,descend_low-rep07,7,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep07__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep07__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep08__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,993374266590257537,20260826,descend_low-rep08,8,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep08__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep08__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep09__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,4892206425259135567,20260826,descend_low-rep09,9,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep09__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep09__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep10__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,2381035392232293235,20260826,descend_low-rep10,10,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep10__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep10__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep11__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,1289493478866386920,20260826,descend_low-rep11,11,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep11__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep11__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep12__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,5143740859007101034,20260826,descend_low-rep12,12,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep12__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep12__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep13__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,4748119380764469624,20260826,descend_low-rep13,13,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep13__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep13__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep14__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,2324828377842363865,20260826,descend_low-rep14,14,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep14__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep14__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep15__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,5816307544437638272,20260826,descend_low-rep15,15,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep15__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep15__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep16__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,8097268443063459184,20260826,descend_low-rep16,16,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep16__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep16__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep17__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,6900215181773018286,20260826,descend_low-rep17,17,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep17__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep17__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep18__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,7975035833272469555,20260826,descend_low-rep18,18,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep18__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep18__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep19__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,855485941681852307,20260826,descend_low-rep19,19,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep19__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep19__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep20__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,8772474772615623173,20260826,descend_low-rep20,20,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep20__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep20__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep21__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,2549528765207573538,20260826,descend_low-rep21,21,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep21__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep21__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep22__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,2178099656562022384,20260826,descend_low-rep22,22,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep22__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep22__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep23__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,6255993727188833555,20260826,descend_low-rep23,23,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep23__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep23__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep24__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,8087597014370144832,20260826,descend_low-rep24,24,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep24__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep24__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep25__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,3580669136098862586,20260826,descend_low-rep25,25,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep25__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep25__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep26__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,6516473141102986490,20260826,descend_low-rep26,26,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep26__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep26__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep27__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,4679693452380010725,20260826,descend_low-rep27,27,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep27__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep27__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep28__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,5472345613620792488,20260826,descend_low-rep28,28,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep28__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep28__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep29__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,5661735604501784597,20260826,descend_low-rep29,29,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep29__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep29__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep30__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,5494569226865026252,20260826,descend_low-rep30,30,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep30__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep30__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep31__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,6367382040803471667,20260826,descend_low-rep31,31,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep31__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep31__t-harmonic__d-f__p-constant.wav,planned
descend_low-rep32__t-harmonic__d-f__p-constant,model,VIOLET,constant,descend_low,descend,low,harmonic,44,f,96,96,,6844564302031636850,20260826,descend_low-rep32,32,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_low-rep32__t-harmonic__d-f__p-constant.mid,data/model_audio/descend_low-rep32__t-harmonic__d-f__p-constant.wav,planned
descend_mid-rep01__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,5630383435853724034,20260826,descend_mid-rep01,1,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep01__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep01__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep02__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,1534476527206681074,20260826,descend_mid-rep02,2,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep02__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep02__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep03__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,2582036236323822822,20260826,descend_mid-rep03,3,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep03__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep03__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep04__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,9169352936760358070,20260826,descend_mid-rep04,4,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep04__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep04__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep05__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,1631556526511234828,20260826,descend_mid-rep05,5,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep05__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep05__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep06__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,6436783344177436796,20260826,descend_mid-rep06,6,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep06__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep06__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep07__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,8559831353418721129,20260826,descend_mid-rep07,7,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep07__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep07__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep08__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,924387315840768481,20260826,descend_mid-rep08,8,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep08__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep08__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep09__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,7693364369927707317,20260826,descend_mid-rep09,9,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep09__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep09__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep10__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,624917448421648837,20260826,descend_mid-rep10,10,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep10__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep10__t-sustain__d-p__p-constant.wav,planned
descend_mid-rep11__t-sustain__d-p__p-constant,model,VIOLET,constant,descend_mid,descend,mid,sustain,36,p,32,32,,3815066909291973429,20260826,descend_mid-rep11,11,1.0,1.0,,False,0.75,data/midi/expanded/model/descend_mid-rep11__t-sustain__d-p__p-constant.mid,data/model_audio/descend_mid-rep11__t-sustain__d-p__p-constant.wav,planned
